entry_time,exit_time,trade_type,entry_price,exit_price,stop_loss,take_profit,position_size,pnl_currency,account_balance,result,setup_type,trigger_level
2025-03-18 08:50:00,2025-03-18 08:51:00,sell,1.09148,1.09085,1.09085,1.0902200000000002,1354597.6763167453,853.3965360794255,86193.05014402198,loss,MSS - Bearish,Break of HL at 1.09201
2025-03-18 08:51:00,2025-03-18 08:52:00,sell,1.09176,1.09085,1.09085,1.0899400000000001,947176.3752090677,861.9305014402198,87054.9806454622,loss,MSS - Bearish,Break of HL at 1.09201
2025-03-18 08:52:00,2025-03-18 08:53:00,sell,1.09165,1.09085,1.09085,1.0900500000000002,1088187.2580683974,870.5498064546221,87925.53045191683,loss,MSS - Bearish,Break of HL at 1.09201
2025-03-18 08:53:00,2025-03-18 08:54:00,sell,1.09167,1.09085,1.09085,1.0900300000000003,1072262.5664870248,879.2553045191682,88804.785756436,loss,MSS - Bearish,Break of HL at 1.09201
2025-03-18 08:54:00,2025-03-18 08:55:00,sell,1.09164,1.09085,1.09085,1.0900600000000003,1124111.2121070034,888.04785756436,89692.83361400037,loss,MSS - Bearish,Break of HL at 1.09201
2025-03-18 08:55:00,2025-03-18 08:56:00,sell,1.09175,1.09085,1.09085,1.0899500000000002,996587.0401556694,896.9283361400037,90589.76195014037,loss,MSS - Bearish,Break of HL at 1.09201
2025-03-18 08:56:00,2025-03-18 10:15:00,buy,1.09195,1.09515,1.09035,1.09515,566186.0121883611,1811.7952390028076,92401.55718914318,win,MSS - Bullish,Break of LH at 1.09085
2025-03-18 10:15:00,2025-03-18 12:30:00,buy,1.09528,1.09342,1.09342,1.099,496782.56553303514,-924.0155718914318,91477.54161725174,loss,MSS - Bullish,Break of LH at 1.09085
2025-03-18 12:30:00,2025-03-18 12:31:00,buy,1.09336,1.09401,1.09401,1.0946599999999997,1407346.7941119608,914.7754161725176,92392.31703342426,loss,MSS - Bullish,Break of LH at 1.09085
2025-03-18 12:31:00,2025-03-18 12:32:00,buy,1.09337,1.09401,1.09401,1.09465,1443629.953647313,923.9231703342426,93316.2402037585,loss,MSS - Bullish,Break of LH at 1.09085
2025-03-18 12:32:00,2025-03-18 12:33:00,buy,1.09328,1.09401,1.09401,1.0947399999999998,1278304.6603256387,933.1624020375851,94249.40260579609,loss,MSS - Bullish,Break of LH at 1.09085
2025-03-18 12:33:00,2025-03-18 12:34:00,buy,1.09332,1.09401,1.09401,1.0946999999999998,1365933.3710987763,942.4940260579609,95191.89663185405,loss,MSS - Bullish,Break of LH at 1.09085
2025-03-18 12:34:00,2025-03-18 12:50:00,buy,1.09336,1.0937800000000002,1.09315,1.0937800000000002,4532947.458658778,1903.837932637081,97095.73456449113,win,MSS - Bullish,Break of LH at 1.09085
2025-03-18 12:50:00,2025-03-18 13:18:00,buy,1.09371,1.0932,1.0932,1.09473,1903837.932637042,-970.9573456449112,96124.77721884621,loss,MSS - Bullish,Break of LH at 1.09085
2025-03-18 13:18:00,2025-03-18 13:51:00,sell,1.09319,1.0921100000000001,1.09373,1.0921100000000001,1780088.4670157202,1922.4955443769243,98047.27276322314,win,MSS - Bearish,Break of HL at 1.09320
2025-03-18 13:51:00,2025-03-18 14:36:00,sell,1.09208,1.0904199999999997,1.09291,1.0904199999999997,1181292.442930245,1960.945455264463,100008.2182184876,win,MSS - Bearish,Break of HL at 1.09320
2025-03-18 14:36:00,2025-03-18 17:00:00,sell,1.09028,1.09211,1.09211,1.08662,546492.9957294409,-1000.0821821848759,99008.13603630272,loss,MSS - Bearish,Break of HL at 1.09320
2025-03-18 17:00:00,2025-03-18 17:35:00,sell,1.09099,1.09184,1.09184,1.0892899999999999,1164801.600427067,-990.0813603630271,98018.0546759397,loss,MSS - Bearish,Break of HL at 1.09320
2025-03-18 17:35:00,2025-03-18 17:36:00,sell,1.09175,1.09059,1.09059,1.08943,844983.2299649611,980.180546759397,98998.23522269909,loss,MSS - Bearish,Break of HL at 1.09320
2025-03-18 17:36:00,2025-03-18 17:37:00,sell,1.09196,1.09059,1.09059,1.0892199999999999,722614.8556400901,989.9823522269909,99988.21757492608,loss,MSS - Bearish,Break of HL at 1.09320
2025-03-18 17:37:00,2025-03-18 17:38:00,sell,1.09218,1.09059,1.09059,1.089,628856.714307719,999.8821757492609,100988.09975067533,loss,MSS - Bearish,Break of HL at 1.09320
2025-03-18 17:38:00,2025-03-18 17:39:00,sell,1.09227,1.09059,1.09059,1.0889099999999998,601119.6413730225,1009.8809975067534,101997.98074818209,loss,MSS - Bearish,Break of HL at 1.09320
2025-03-18 17:39:00,2025-03-18 17:40:00,sell,1.09278,1.09059,1.09059,1.0883999999999998,465744.2043295696,1019.9798074818209,103017.96055566391,loss,MSS - Bearish,Break of HL at 1.09320
2025-03-18 17:40:00,2025-03-18 17:41:00,sell,1.09277,1.09059,1.09059,1.0884099999999999,472559.4520901861,1030.1796055566392,104048.14016122055,loss,MSS - Bearish,Break of HL at 1.09320
2025-03-18 17:41:00,2025-03-18 17:42:00,sell,1.09273,1.09059,1.09059,1.08845,486206.262435603,1040.4814016122054,105088.62156283276,loss,MSS - Bearish,Break of HL at 1.09320
2025-03-18 17:42:00,2025-03-18 17:43:00,sell,1.09307,1.09059,1.09059,1.08811,423744.4417856095,1050.8862156283276,106139.50777846109,loss,MSS - Bearish,Break of HL at 1.09320
2025-03-18 17:43:00,2025-03-18 17:44:00,sell,1.09295,1.09059,1.09059,1.0882299999999998,449743.6770273509,1061.395077784611,107200.9028562457,loss,MSS - Bearish,Break of HL at 1.09320
2025-03-18 17:45:00,2025-03-19 09:35:00,buy,1.09335,1.09002,1.09002,1.1000100000000002,321924.6332019337,-1072.009028562457,106128.89382768323,loss,MSS - Bullish,Break of LH at 1.09059
2025-03-19 09:35:00,2025-03-19 09:43:00,sell,1.08986,1.08756,1.09101,1.08756,922859.9463276928,2122.5778765536647,108251.4717042369,win,MSS - Bearish,Break of HL at 1.09330
2025-03-19 09:43:00,2025-03-19 10:31:00,sell,1.08805,1.09101,1.09101,1.0821299999999998,365714.4314332237,-1082.514717042369,107168.95698719453,loss,MSS - Bearish,Break of HL at 1.09330
2025-03-19 10:32:00,2025-03-19 10:37:00,sell,1.09073,1.09105,1.09105,1.0900899999999998,3349029.9058488035,-1071.6895698719452,106097.26741732258,loss,MSS - Bearish,Break of HL at 1.09330
2025-03-19 10:38:00,2025-03-19 11:05:00,sell,1.09068,1.0899200000000004,1.09106,1.0899200000000004,2792033.353088723,2121.9453483464517,108219.21276566903,win,MSS - Bearish,Break of HL at 1.09330
2025-03-19 11:05:00,2025-03-19 11:52:00,sell,1.09001,1.09087,1.09087,1.0882899999999998,1258362.939135565,-1082.1921276566902,107137.02063801234,loss,MSS - Bearish,Break of HL at 1.09330
2025-03-19 11:52:00,2025-03-19 11:53:00,sell,1.09101,1.09072,1.09072,1.0904299999999998,3694380.021998852,1071.3702063801234,108208.39084439246,loss,MSS - Bearish,Break of HL at 1.09330
2025-03-19 11:53:00,2025-03-19 11:54:00,sell,1.09086,1.09072,1.09072,1.0905799999999999,7729170.774597861,1082.0839084439247,109290.47475283638,loss,MSS - Bearish,Break of HL at 1.09330
2025-03-19 11:54:00,2025-03-19 12:40:00,sell,1.09042,1.0892,1.09103,1.0892,1791647.1270956802,2185.809495056728,111476.28424789311,win,MSS - Bearish,Break of HL at 1.09330
2025-03-19 12:40:00,2025-03-19 13:35:00,sell,1.08924,1.09044,1.09044,1.0868399999999998,928969.0353990397,-1114.7628424789311,110361.52140541418,loss,MSS - Bearish,Break of HL at 1.09330
2025-03-19 13:35:00,2025-03-19 13:36:00,sell,1.09064,1.09001,1.09001,1.0893799999999998,1751770.1810379578,1103.615214054142,111465.13661946832,loss,MSS - Bearish,Break of HL at 1.09330
2025-03-19 13:36:00,2025-03-19 13:37:00,sell,1.09054,1.09001,1.09001,1.0894799999999998,2103115.785272426,1114.6513661946833,112579.787985663,loss,MSS - Bearish,Break of HL at 1.09330
2025-03-19 13:37:00,2025-03-19 13:38:00,sell,1.0906,1.09001,1.09001,1.0894199999999998,1908131.9997567076,1125.79787985663,113705.58586551964,loss,MSS - Bearish,Break of HL at 1.09330
2025-03-19 13:38:00,2025-03-19 13:39:00,sell,1.0908,1.09001,1.09001,1.0892199999999999,1439311.2134874656,1137.0558586551963,114842.64172417483,loss,MSS - Bearish,Break of HL at 1.09330
2025-03-19 13:39:00,2025-03-19 13:44:00,sell,1.09039,1.09086,1.09086,1.08945,2443460.4622166394,-1148.4264172417484,113694.21530693308,loss,MSS - Bearish,Break of HL at 1.09330
2025-03-19 13:45:00,2025-03-19 13:46:00,sell,1.091,1.09086,1.09086,1.09072,8121015.379064967,1136.9421530693307,114831.15746000242,loss,MSS - Bearish,Break of HL at 1.09330
2025-03-19 13:47:00,2025-03-19 13:55:00,sell,1.09081,1.09108,1.09108,1.09027,4253005.83185206,-1148.3115746000242,113682.84588540239,loss,MSS - Bearish,Break of HL at 1.09330
2025-03-19 13:55:00,2025-03-19 14:56:00,buy,1.09109,1.09038,1.09038,1.0925099999999999,1601166.8434563978,-1136.828458854024,112546.01742654837,loss,MSS - Bullish,Break of LH at 1.09108
2025-03-19 15:20:00,2025-03-19 17:53:00,sell,1.08956,1.0879000000000003,1.09039,1.0879000000000003,1355976.1135730573,2250.920348530967,114796.93777507934,win,MSS - Bearish,Break of HL at 1.08964
2025-03-19 17:53:00,2025-03-19 18:24:00,sell,1.08793,1.08861,1.08861,1.08657,1688190.261398191,-1147.9693777507935,113648.96839732854,loss,MSS - Bearish,Break of HL at 1.08964
2025-03-19 18:26:00,2025-03-19 18:28:00,sell,1.08851,1.08863,1.08863,1.0882700000000003,9470747.3664521,-1136.4896839732855,112512.47871335526,loss,MSS - Bearish,Break of HL at 1.08964
2025-03-19 18:28:00,2025-03-19 18:32:00,sell,1.08849,1.08821,1.08863,1.08821,8036605.622380855,2250.2495742671053,114762.72828762236,win,MSS - Bearish,Break of HL at 1.08964
2025-03-19 18:32:00,2025-03-19 19:13:00,sell,1.08827,1.0875500000000002,1.08863,1.0875500000000002,3187853.56354581,2295.2545657524474,117057.98285337481,win,MSS - Bearish,Break of HL at 1.08964
2025-03-19 19:13:00,2025-03-19 20:00:00,sell,1.08752,1.08857,1.08857,1.08542,1114837.9319369078,-1170.579828533748,115887.40302484106,loss,MSS - Bearish,Break of HL at 1.08964
2025-03-19 20:00:00,2025-03-19 20:01:00,sell,1.08842,1.08691,1.08691,1.0854000000000001,767466.2451976737,1158.8740302484107,117046.27705508946,loss,MSS - Bearish,Break of HL at 1.08964
2025-03-19 20:01:00,2025-03-19 20:02:00,sell,1.08836,1.08691,1.08691,1.08546,807215.7038282303,1170.4627705508947,118216.73982564035,loss,MSS - Bearish,Break of HL at 1.08964
2025-03-19 20:02:00,2025-03-19 20:03:00,sell,1.08855,1.08691,1.08691,1.0852700000000002,720833.7794246962,1182.1673982564037,119398.90722389676,loss,MSS - Bearish,Break of HL at 1.08964
2025-03-19 20:03:00,2025-03-19 20:04:00,sell,1.08877,1.08691,1.08691,1.08505,641929.6087306372,1193.9890722389678,120592.89629613573,loss,MSS - Bearish,Break of HL at 1.08964
2025-03-19 20:04:00,2025-03-19 20:05:00,sell,1.08919,1.08691,1.08691,1.08463,528916.211825143,1205.9289629613575,121798.8252590971,loss,MSS - Bearish,Break of HL at 1.08964
2025-03-19 20:05:00,2025-03-19 20:06:00,sell,1.08906,1.08852,1.08933,1.08852,4511067.602188907,2435.976505181942,124234.80176427904,win,MSS - Bearish,Break of HL at 1.08964
2025-03-19 20:06:00,2025-03-19 20:10:00,sell,1.08848,1.08933,1.08933,1.0867799999999999,1461585.9031091353,-1242.3480176427904,122992.45374663625,loss,MSS - Bearish,Break of HL at 1.08964
2025-03-19 20:11:00,2025-03-19 20:13:00,sell,1.08921,1.08933,1.08933,1.0889700000000002,10249371.145561736,-1229.9245374663626,121762.5292091699,loss,MSS - Bearish,Break of HL at 1.08964
2025-03-19 20:13:00,2025-03-19 20:34:00,sell,1.08909,1.0896,1.0896,1.0880699999999999,2387500.5727287726,-1217.625292091699,120544.90391707819,loss,MSS - Bearish,Break of HL at 1.08964
2025-03-19 20:35:00,2025-03-19 21:23:00,buy,1.08977,1.08857,1.08857,1.0921699999999996,1004540.8659757624,-1205.449039170782,119339.45487790741,loss,MSS - Bullish,Break of LH at 1.08960
2025-03-19 21:37:00,2025-03-20 09:19:00,buy,1.08989,1.08865,1.08865,1.0923700000000003,962414.9586927008,-1193.394548779074,118146.06032912833,loss,MSS - Bullish,Break of LH at 1.08960
2025-03-20 09:19:00,2025-03-20 09:38:00,sell,1.08863,1.08701,1.08944,1.08701,1458593.337396687,2362.921206582567,120508.9815357109,win,MSS - Bearish,Break of HL at 1.09075
2025-03-20 09:38:00,2025-03-20 15:20:00,sell,1.0869,1.0830600000000001,1.08882,1.0830600000000001,627650.9454985199,2410.179630714218,122919.16116642512,win,MSS - Bearish,Break of HL at 1.09075
2025-03-20 15:20:00,2025-03-20 17:24:00,sell,1.08274,1.08394,1.08394,1.0803400000000003,1024326.3430536555,-1229.1916116642512,121689.96955476087,loss,MSS - Bearish,Break of HL at 1.09075
2025-03-20 17:24:00,2025-03-20 17:25:00,sell,1.08412,1.08319,1.08319,1.0822600000000002,1308494.2962879266,1216.8996955476086,122906.86925030847,loss,MSS - Bearish,Break of HL at 1.09075
2025-03-20 17:25:00,2025-03-20 17:26:00,sell,1.08436,1.08319,1.08319,1.0820200000000002,1050486.0619685443,1229.0686925030848,124135.93794281156,loss,MSS - Bearish,Break of HL at 1.09075
2025-03-20 17:26:00,2025-03-20 17:27:00,sell,1.08428,1.08319,1.08319,1.0821000000000003,1138861.815989292,1241.3593794281157,125377.29732223968,loss,MSS - Bearish,Break of HL at 1.09075
2025-03-20 17:27:00,2025-03-20 17:28:00,sell,1.08434,1.08319,1.08319,1.0820400000000001,1090237.3680194903,1253.7729732223968,126631.07029546208,loss,MSS - Bearish,Break of HL at 1.09075
2025-03-20 17:28:00,2025-03-20 17:29:00,sell,1.08441,1.08319,1.08319,1.08197,1037959.5925857557,1266.3107029546209,127897.3809984167,loss,MSS - Bearish,Break of HL at 1.09075
2025-03-20 17:29:00,2025-03-20 17:30:00,sell,1.0844,1.08319,1.08319,1.0819800000000002,1057003.1487473038,1278.973809984167,129176.35480840087,loss,MSS - Bearish,Break of HL at 1.09075
2025-03-20 17:30:00,2025-03-20 17:51:00,sell,1.08401,1.08456,1.08456,1.0829099999999998,2348660.9965161644,-1291.7635480840088,127884.59126031685,loss,MSS - Bearish,Break of HL at 1.09075
2025-03-20 17:52:00,2025-03-20 23:02:00,buy,1.08483,1.08363,1.08363,1.0872299999999997,1065704.9271694245,-1278.8459126031685,126605.74534771369,loss,MSS - Bullish,Break of LH at 1.08456
2025-03-21 08:00:00,2025-03-21 08:24:00,sell,1.0826,1.08298,1.08298,1.08184,3331730.140728896,-1266.057453477137,125339.68789423654,loss,MSS - Bearish,Break of HL at 1.08509
2025-03-21 08:27:00,2025-03-21 08:28:00,sell,1.08285,1.08297,1.08297,1.0826100000000003,10444973.99119526,-1253.3968789423654,124086.29101529418,loss,MSS - Bearish,Break of HL at 1.08509
2025-03-21 08:30:00,2025-03-21 08:31:00,sell,1.08311,1.08297,1.08297,1.08283,8863306.501090607,1240.8629101529418,125327.15392544711,loss,MSS - Bearish,Break of HL at 1.08509
2025-03-21 08:31:00,2025-03-21 08:32:00,sell,1.08316,1.08297,1.08297,1.08278,6596165.996079204,1253.2715392544712,126580.42546470159,loss,MSS - Bearish,Break of HL at 1.08509
2025-03-21 08:32:00,2025-03-21 08:33:00,sell,1.08323,1.08297,1.08297,1.08271,4868477.902489891,1265.804254647016,127846.2297193486,loss,MSS - Bearish,Break of HL at 1.08509
2025-03-21 08:33:00,2025-03-21 08:34:00,sell,1.08325,1.08297,1.08297,1.08269,4565936.775690076,1278.462297193486,129124.69201654209,loss,MSS - Bearish,Break of HL at 1.08509
2025-03-21 08:34:00,2025-03-21 08:35:00,sell,1.08332,1.08297,1.08297,1.08262,3689276.914757582,1291.246920165421,130415.9389367075,loss,MSS - Bearish,Break of HL at 1.08509
2025-03-21 08:35:00,2025-03-21 08:36:00,sell,1.08342,1.08297,1.08297,1.08252,2898131.9763708822,1304.1593893670752,131720.09832607457,loss,MSS - Bearish,Break of HL at 1.08509
2025-03-21 08:36:00,2025-03-21 08:37:00,sell,1.08348,1.08297,1.08297,1.08246,2582747.026001409,1317.2009832607457,133037.29930933533,loss,MSS - Bearish,Break of HL at 1.08509
2025-03-21 08:37:00,2025-03-21 08:38:00,sell,1.08361,1.08297,1.08297,1.08233,2078707.8017084491,1330.3729930933532,134367.6723024287,loss,MSS - Bearish,Break of HL at 1.08509
2025-03-21 08:38:00,2025-03-21 08:39:00,sell,1.0836,1.08297,1.08297,1.08234,2132820.195276956,1343.676723024287,135711.34902545298,loss,MSS - Bearish,Break of HL at 1.08509
2025-03-21 08:39:00,2025-03-21 08:50:00,sell,1.08357,1.0832099999999998,1.08375,1.0832099999999998,7539519.390300053,2714.2269805090596,138425.57600596204,win,MSS - Bearish,Break of HL at 1.08509
2025-03-21 08:50:00,2025-03-21 09:13:00,sell,1.08323,1.08374,1.08374,1.08221,2714226.980509004,-1384.2557600596203,137041.3202459024,loss,MSS - Bearish,Break of HL at 1.08509
2025-03-21 09:13:00,2025-03-21 09:14:00,sell,1.08369,1.08349,1.08349,1.08329,6852066.012295875,1370.413202459024,138411.73344836142,loss,MSS - Bearish,Break of HL at 1.08509
2025-03-21 09:14:00,2025-03-21 09:15:00,sell,1.08367,1.08349,1.08349,1.0833100000000002,7689540.747137729,1384.1173344836143,139795.85078284505,loss,MSS - Bearish,Break of HL at 1.08509
2025-03-21 09:16:00,2025-03-21 09:17:00,sell,1.08374,1.08349,1.08349,1.0832400000000002,5591834.031316902,1397.9585078284506,141193.8092906735,loss,MSS - Bearish,Break of HL at 1.08509
2025-03-21 09:35:00,2025-03-21 10:09:00,buy,1.08393,1.08316,1.08316,1.0854700000000004,1833685.834943432,-1411.938092906735,139781.87119776677,loss,MSS - Bullish,Break of LH at 1.08377
2025-03-21 10:24:00,2025-03-21 10:51:00,sell,1.08255,1.08342,1.08342,1.0808099999999996,1606688.1746867003,-1397.8187119776678,138384.0524857891,loss,MSS - Bearish,Break of HL at 1.08281
2025-03-21 11:28:00,2025-03-21 11:32:00,buy,1.08383,1.08324,1.08324,1.0850100000000003,2345492.4150130153,-1383.840524857891,137000.21196093122,loss,MSS - Bullish,Break of LH at 1.08377
2025-03-21 11:41:00,2025-03-21 13:00:00,sell,1.08287,1.08391,1.08391,1.0807900000000001,1317309.7303936584,-1370.0021196093123,135630.20984132192,loss,MSS - Bearish,Break of HL at 1.08324
2025-03-21 13:01:00,2025-03-21 14:03:00,buy,1.08394,1.0856399999999995,1.08309,1.0856399999999995,1595649.527545348,2712.6041968264385,138342.81403814835,win,MSS - Bullish,Break of LH at 1.08301
2025-03-21 14:03:00,2025-03-21 14:30:00,buy,1.08567,1.08431,1.08431,1.0883899999999995,1017226.5738100597,-1383.4281403814837,136959.38589776686,loss,MSS - Bullish,Break of LH at 1.08301
2025-03-21 14:30:00,2025-03-21 14:31:00,buy,1.08412,1.08431,1.08431,1.0845000000000002,7208388.7314563105,1369.5938589776686,138328.97975674452,loss,MSS - Bullish,Break of LH at 1.08301
2025-03-21 14:31:00,2025-03-21 14:32:00,buy,1.08405,1.08431,1.08431,1.0845700000000003,5320345.375256356,1383.2897975674452,139712.26955431196,loss,MSS - Bullish,Break of LH at 1.08301
2025-03-21 14:32:00,2025-03-21 14:34:00,buy,1.08418,1.08446,1.08404,1.08446,9979447.825305931,2794.2453910862396,142506.5149453982,win,MSS - Bullish,Break of LH at 1.08301
2025-03-21 14:34:00,2025-03-21 14:37:00,buy,1.08454,1.08404,1.08404,1.0855400000000004,2850130.298907012,-1425.065149453982,141081.4497959442,loss,MSS - Bullish,Break of LH at 1.08301
2025-03-21 14:38:00,2025-03-21 14:39:00,buy,1.0839,1.08404,1.08404,1.0841799999999997,10077246.414009912,1410.8144979594422,142492.26429390366,loss,MSS - Bullish,Break of LH at 1.08301
2025-03-21 14:39:00,2025-03-21 14:40:00,buy,1.08385,1.08404,1.08404,1.0842299999999998,7499592.857577332,1424.9226429390367,143917.18693684269,loss,MSS - Bullish,Break of LH at 1.08301
2025-03-21 14:40:00,2025-03-21 14:41:00,buy,1.08418,1.08446,1.08404,1.08446,10279799.066915205,2878.3437387368535,146795.53067557953,win,MSS - Bullish,Break of LH at 1.08301
2025-03-21 14:41:00,2025-03-21 14:42:00,buy,1.08427,1.08404,1.08404,1.0847300000000004,6382414.377194268,-1467.9553067557954,145327.57536882375,loss,MSS - Bullish,Break of LH at 1.08301
2025-03-21 14:45:00,2025-03-21 14:46:00,buy,1.08378,1.08404,1.08404,1.0842999999999998,5589522.129571714,1453.2757536882375,146780.851122512,loss,MSS - Bullish,Break of LH at 1.08301
2025-03-21 14:46:00,2025-03-21 14:47:00,buy,1.08373,1.08404,1.08404,1.0843499999999997,4734866.165245218,1467.8085112251201,148248.65963373712,loss,MSS - Bullish,Break of LH at 1.08301
2025-03-21 14:47:00,2025-03-21 14:48:00,buy,1.08374,1.08404,1.08404,1.0843399999999999,4941621.987791781,1482.486596337371,149731.1462300745,loss,MSS - Bullish,Break of LH at 1.08301
2025-03-21 14:49:00,2025-03-21 14:50:00,buy,1.0839,1.08404,1.08404,1.0841799999999997,10695081.873591498,1497.311462300745,151228.45769237523,loss,MSS - Bullish,Break of LH at 1.08301
2025-03-21 14:50:00,2025-03-21 14:51:00,buy,1.08385,1.08404,1.08404,1.0842299999999998,7959392.51012868,1512.2845769237524,152740.742269299,loss,MSS - Bullish,Break of LH at 1.08301
2025-03-21 14:51:00,2025-03-21 14:52:00,buy,1.08356,1.08404,1.08404,1.0845199999999997,3182098.797278296,1527.40742269299,154268.14969199197,loss,MSS - Bullish,Break of LH at 1.08301
